strain, stress out MPa, stress in MPa, strain rate 1/s
0.12024,415.02,406.92,-133.59,0.00014236,4.797e-05,0.00019412
0.1202,408.67,402.62,-127.56,0.00014211,4.6198e-05,0.00019114
0.12015,402.44,399.85,-122.76,0.00014179,4.522e-05,0.00018822
0.1201,396.39,398.06,-118.9,0.00014139,4.4772e-05,0.00018538
0.12006,390.65,396.42,-115.61,0.00014088,4.4505e-05,0.00018269
0.12002,385.32,394.11,-112.63,0.0001402,4.4096e-05,0.00018019
0.11998,380.42,390.51,-109.83,0.00013925,4.3355e-05,0.00017789
0.11994,375.89,385.39,-107.3,0.00013793,4.2272e-05,0.00017577
0.1199,371.58,378.96,-105.28,0.00013617,4.1024e-05,0.00017374
0.11986,367.28,371.79,-104.07,0.00013393,3.9902e-05,0.00017173
0.11982,362.79,364.62,-103.91,0.00013126,3.9213e-05,0.00016962
0.11978,358,358.09,-104.87,0.00012825,3.9165e-05,0.00016737
0.11974,352.89,352.56,-106.81,0.00012503,3.9791e-05,0.00016498
0.1197,347.57,347.98,-109.39,0.00012175,4.0926e-05,0.00016249
0.11966,342.25,343.93,-112.14,0.00011852,4.2251e-05,0.00015999
0.11962,337.14,339.76,-114.59,0.00011543,4.3388e-05,0.00015759
0.11958,332.39,334.87,-116.37,0.00011251,4.4018e-05,0.00015537
0.11953,328.04,328.89,-117.29,0.00010975,4.3979e-05,0.00015333
0.11949,323.97,321.87,-117.37,0.00010712,4.3322e-05,0.00015142
0.11944,319.92,314.27,-116.83,0.00010459,4.2291e-05,0.00014952
0.1194,315.57,306.86,-115.96,0.00010216,4.1251e-05,0.00014748
0.11936,310.64,300.44,-115.08,9.9829e-05,4.0573e-05,0.00014517
0.11932,304.99,295.63,-114.4,9.7631e-05,4.0517e-05,0.00014252
0.11927,298.66,292.63,-114.03,9.5588e-05,4.1155e-05,0.00013956
0.11923,291.91,291.17,-113.9,9.3712e-05,4.2341e-05,0.0001364
0.11919,285.13,290.53,-113.87,9.1986e-05,4.3764e-05,0.00013323
0.11915,278.78,289.8,-113.74,9.0372e-05,4.5033e-05,0.00013026
0.1191,273.24,288.13,-113.36,8.8821e-05,4.5794e-05,0.00012766
0.11906,268.69,284.95,-112.6,8.7294e-05,4.5829e-05,0.00012553
0.11902,265.12,280.18,-111.42,8.578e-05,4.5109e-05,0.00012385
0.11898,262.26,274.2,-109.83,8.4308e-05,4.3786e-05,0.00012251
0.11894,259.7,267.76,-107.84,8.2941e-05,4.2138e-05,0.00012131
0.1189,256.99,261.68,-105.49,8.176e-05,4.0473e-05,0.00012004
0.11886,253.76,256.64,-102.79,8.0835e-05,3.9039e-05,0.00011853
0.11882,249.84,252.95,-99.733,8.0193e-05,3.7955e-05,0.00011669
0.11879,245.24,250.5,-96.354,7.9804e-05,3.7195e-05,0.00011454
0.11875,240.2,248.78,-92.723,7.9577e-05,3.6615e-05,0.00011218
